timestamp;[Value air veloc­ity sensor (BS1)][][42782];
2025-11-24T23:43:20+00:00;194.5;
2025-11-24T23:46:11+00:00;194.5;
2025-11-24T23:47:08+00:00;195.5;
2025-11-24T23:48:58+00:00;195.5;
2025-11-24T23:51:27+00:00;195.5;
2025-11-24T23:55:53+00:00;194.5;
2025-11-24T23:56:55+00:00;195.5;
2025-11-24T23:58:36+00:00;195.5;
2025-11-25T00:01:00+00:00;192.4;
2025-11-25T00:03:27+00:00;192.4;
2025-11-25T00:04:44+00:00;191.4;
2025-11-25T00:13:01+00:00;190.4;
2025-11-25T00:14:08+00:00;191.4;
2025-11-25T00:16:34+00:00;190.4;
2025-11-25T00:21:57+00:00;186.3;
2025-11-25T00:23:24+00:00;185.3;
2025-11-25T00:28:34+00:00;182.3;
2025-11-25T00:30:21+00:00;180.2;
2025-11-25T00:32:02+00:00;178.2;
2025-11-25T00:34:56+00:00;178.2;
2025-11-25T00:34:57+00:00;189.9;
2025-11-25T00:37:25+00:00;190.9;
2025-11-25T00:38:42+00:00;188.9;
2025-11-25T00:42:03+00:00;193.9;
2025-11-25T00:47:13+00:00;193.9;
2025-11-25T00:51:10+00:00;193.9;
2025-11-25T00:52:29+00:00;192.9;
2025-11-25T00:53:26+00:00;193.9;
2025-11-25T00:55:22+00:00;192.9;
2025-11-25T00:56:39+00:00;193.9;
2025-11-25T00:58:28+00:00;192.9;
2025-11-25T01:02:43+00:00;192.9;
2025-11-25T01:03:52+00:00;192.9;
2025-11-25T01:07:42+00:00;193.9;
2025-11-25T01:11:07+00:00;192.9;
2025-11-25T01:12:17+00:00;191.9;
2025-11-25T01:13:57+00:00;191.9;
2025-11-25T01:15:47+00:00;191.9;
2025-11-25T01:17:43+00:00;192.9;
2025-11-25T01:20:15+00:00;193.9;
2025-11-25T01:22:38+00:00;192.9;
2025-11-25T01:25:01+00:00;194.9;
2025-11-25T01:26:34+00:00;192.9;
2025-11-25T01:27:44+00:00;193.9;
2025-11-25T01:30:29+00:00;196.9;
2025-11-25T01:32:29+00:00;195.9;
2025-11-25T01:36:22+00:00;195.9;
2025-11-25T01:39:21+00:00;195.9;
2025-11-25T01:42:40+00:00;194.9;
2025-11-25T01:45:16+00:00;193.9;
2025-11-25T01:47:15+00:00;192.9;
2025-11-25T01:48:48+00:00;191.9;
2025-11-25T01:50:51+00:00;190.9;
2025-11-25T01:52:50+00:00;188.9;
2025-11-25T01:55:39+00:00;184.8;
2025-11-25T01:56:47+00:00;183.8;
2025-11-25T01:58:30+00:00;181.7;
2025-11-25T02:00:46+00:00;176.7;
2025-11-25T02:03:32+00:00;181.6;
2025-11-25T02:06:32+00:00;181.6;
2025-11-25T02:06:33+00:00;196.7;
2025-11-25T02:08:12+00:00;195.7;
2025-11-25T02:12:05+00:00;195.7;
2025-11-25T02:12:06+00:00;201.8;
2025-11-25T02:13:16+00:00;200.8;
2025-11-25T02:16:41+00:00;199.8;
2025-11-25T02:18:16+00:00;200.8;
2025-11-25T02:19:23+00:00;199.8;
2025-11-25T02:22:43+00:00;198.8;
2025-11-25T02:23:46+00:00;199.8;
2025-11-25T02:25:12+00:00;198.8;
2025-11-25T02:26:58+00:00;199.8;
2025-11-25T02:29:07+00:00;198.8;
2025-11-25T02:33:25+00:00;196.8;
2025-11-25T02:35:01+00:00;197.8;
2025-11-25T02:37:47+00:00;197.8;
2025-11-25T02:41:37+00:00;198.8;
2025-11-25T02:43:14+00:00;199.8;
2025-11-25T02:43:23+00:00;198.8;
2025-11-25T02:47:12+00:00;199.8;
2025-11-25T02:49:41+00:00;197.8;
2025-11-25T02:52:13+00:00;198.8;
2025-11-25T02:53:26+00:00;197.7;
2025-11-25T02:55:57+00:00;196.8;
2025-11-25T02:57:39+00:00;197.8;
2025-11-25T03:03:02+00:00;197.8;
2025-11-25T03:05:54+00:00;196.8;
2025-11-25T03:09:05+00:00;194.8;
2025-11-25T03:10:31+00:00;193.8;
2025-11-25T03:12:34+00:00;192.8;
2025-11-25T03:14:57+00:00;190.8;
2025-11-25T03:17:27+00:00;188.8;
2025-11-25T03:21:10+00:00;184.8;
2025-11-25T03:22:53+00:00;181.7;
2025-11-25T03:27:11+00:00;181.7;
2025-11-25T03:27:12+00:00;197.7;
2025-11-25T03:33:29+00:00;201.8;
2025-11-25T03:34:18+00:00;199.8;
2025-11-25T03:35:24+00:00;200.8;
2025-11-25T03:38:35+00:00;200.8;
2025-11-25T03:41:58+00:00;199.8;
2025-11-25T03:43:02+00:00;200.8;
2025-11-25T03:45:42+00:00;200.8;
2025-11-25T03:47:39+00:00;200.8;
2025-11-25T03:48:41+00:00;199.8;
2025-11-25T03:49:50+00:00;199.8;
2025-11-25T03:51:59+00:00;198.8;
2025-11-25T03:53:01+00:00;199.8;
2025-11-25T03:55:17+00:00;200.8;
2025-11-25T03:58:12+00:00;199.8;
2025-11-25T03:59:25+00:00;198.8;
2025-11-25T04:03:40+00:00;196.8;
2025-11-25T04:07:05+00:00;198.8;
2025-11-25T04:08:39+00:00;199.8;
2025-11-25T04:09:55+00:00;197.8;
2025-11-25T04:12:53+00:00;198.8;
2025-11-25T04:14:20+00:00;199.8;
2025-11-25T04:17:41+00:00;201.8;
2025-11-25T04:20:25+00:00;200.8;
2025-11-25T04:21:52+00:00;199.8;
2025-11-25T04:25:05+00:00;197.8;
2025-11-25T04:29:16+00:00;197.8;
2025-11-25T04:30:12+00:00;196.8;
2025-11-25T04:32:40+00:00;196.8;
2025-11-25T04:33:56+00:00;195.8;
2025-11-25T04:36:37+00:00;194.8;
2025-11-25T04:38:59+00:00;192.8;
2025-11-25T04:41:58+00:00;190.8;
2025-11-25T04:44:43+00:00;187.8;
2025-11-25T04:46:52+00:00;185.8;
2025-11-25T04:49:00+00:00;182.8;
2025-11-25T04:53:34+00:00;182.8;
2025-11-25T04:53:35+00:00;195.7;
2025-11-25T04:54:37+00:00;194.7;
2025-11-25T04:55:47+00:00;195.7;
2025-11-25T04:57:25+00:00;197.7;
2025-11-25T04:59:07+00:00;201.8;
2025-11-25T05:04:17+00:00;202.8;
2025-11-25T05:05:24+00:00;201.8;
2025-11-25T05:08:56+00:00;200.8;
2025-11-25T05:11:12+00:00;198.8;
2025-11-25T05:14:00+00:00;198.8;
2025-11-25T05:15:59+00:00;197.8;
2025-11-25T05:18:58+00:00;197.8;
2025-11-25T05:19:58+00:00;198.8;
2025-11-25T05:20:27+00:00;197.8;
2025-11-25T05:24:56+00:00;197.9;
2025-11-25T05:26:15+00:00;198.9;
2025-11-25T05:28:48+00:00;197.9;
2025-11-25T05:32:30+00:00;196.9;
2025-11-25T05:35:04+00:00;197.9;
2025-11-25T05:39:42+00:00;196.9;
2025-11-25T05:41:23+00:00;196.9;
2025-11-25T05:43:51+00:00;194.9;
2025-11-25T05:48:12+00:00;193.9;
2025-11-25T05:49:13+00:00;194.9;
2025-11-25T05:49:42+00:00;195.9;
2025-11-25T05:52:05+00:00;194.9;
2025-11-25T05:53:58+00:00;193.9;
2025-11-25T05:56:32+00:00;194.9;
2025-11-25T05:59:16+00:00;192.9;
2025-11-25T06:00:33+00:00;190.9;
2025-11-25T06:01:48+00:00;188.9;
2025-11-25T06:03:01+00:00;187.9;
2025-11-25T06:04:40+00:00;185.9;
2025-11-25T06:07:50+00:00;185.9;
2025-11-25T06:07:51+00:00;194.3;
2025-11-25T06:09:50+00:00;195.3;
2025-11-25T06:10:23+00:00;192.3;
2025-11-25T06:12:28+00:00;192.3;
2025-11-25T06:14:52+00:00;196.3;
2025-11-25T06:17:02+00:00;201.3;
2025-11-25T06:17:57+00:00;202.3;
Tue Nov 25 2025 07:20:44 GMT+0100 (Central European Standard Time);202.3;
